Epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
54,0.2199374748409287,0.906095041322314,0.22074959787948073,0.9055785123966942
55,0.21944148042970452,0.9059659090909091,0.21935828296113605,0.9046487603305785
56,0.21996907963733042,0.906404958677686,0.21911637758420519,0.9055785123966942
57,0.21969114433635364,0.9070506198347107,0.21871508566801212,0.9050619834710744
58,0.217396861905894,0.9067923553719008,0.22848953917499415,0.9005165289256198
59,0.21721895891280213,0.9081353305785124,0.21806804032857752,0.906404958677686
60,0.21791207791606257,0.9065599173553719,0.21929246120709034,0.906404958677686
61,0.2164445189651379,0.9072830578512396,0.21772228597609464,0.90599173553719
62,0.21683176057644127,0.9076188016528925,0.21867574288332758,0.9057851239669421
63,0.21642830168659036,0.9071022727272727,0.23058055590006932,0.9022727272727272
64,0.21727616572675626,0.9082644628099174,0.21658574904292083,0.9079545454545455
65,0.21663925602170062,0.9090650826446282,0.21840462251143022,0.9049586776859504
66,0.2152997014197436,0.9073347107438017,0.2160708007733684,0.9046487603305785
67,0.2153280146481577,0.9082902892561984,0.21512758692434011,0.9080578512396694
68,0.21400771127505736,0.9095041322314049,0.21730473149906504,0.906301652892562
69,0.2137123859618321,0.9090909090909091,0.21518648276644306,0.9090909090909091
70,0.21539463543694867,0.9089359504132232,0.22023492802765743,0.9048553719008264
71,0.214679578057498,0.9086002066115703,0.21463936813606704,0.9084710743801653
72,0.21336221313181003,0.9085227272727273,0.21718232240066054,0.90599173553719
73,0.21358582376202276,0.9091167355371901,0.22184626878785693,0.9039256198347108
74,0.21335600727845816,0.9098140495867768,0.21697968306127657,0.9083677685950413
75,0.21349063955308978,0.9100464876033058,0.2174258413886236,0.9079545454545455
76,0.21229538003767817,0.9099690082644628,0.24243397771819564,0.9011363636363636
77,0.21292157705165138,0.9104080578512397,0.21348400815459323,0.906301652892562
78,0.21302548105066474,0.9090392561983471,0.21259010370112646,0.9089876033057851
79,0.21368963489970885,0.9097882231404959,0.21362770069236597,0.90599173553719
80,0.2117812058034022,0.9099173553719008,0.21242287969293674,0.9097107438016528
81,0.21205494303471786,0.9098657024793388,0.21397419677785606,0.9069214876033058
82,0.2109434446027456,0.9102014462809918,0.22258428394301863,0.9072314049586777
83,0.21231287363146947,0.9104597107438016,0.21162645947342076,0.9101239669421488
84,0.21248200485282692,0.9096074380165289,0.2112755292210697,0.9111570247933884
85,0.21196813642486068,0.9110795454545455,0.21250228522237669,0.9077479338842975
86,0.210154141374856,0.9102014462809918,0.210754224165412,0.9109504132231405
87,0.21066222314007027,0.9112603305785124,0.2116303830846282,0.9105371900826447
88,0.2112352482666654,0.9109762396694215,0.2126678145867734,0.9069214876033058
89,0.21017514676594537,0.9116219008264462,0.21091230349107223,0.9114669421487603
90,0.20942696223327936,0.9111311983471074,0.2131913575259122,0.9097107438016528
91,0.2097816136873458,0.9118543388429752,0.2116967309112391,0.9106404958677686
92,0.21120020535366593,0.9105371900826447,0.21053253781696982,0.9109504132231405
93,0.20876759613964183,0.912654958677686,0.2108182564993535,0.9117768595041322
94,0.20856095538897948,0.912448347107438,0.2154943327026919,0.9109504132231405
95,0.20802978667592215,0.912293388429752,0.20955454781035746,0.9115702479338843
96,0.2077898698651101,0.9126807851239669,0.21025725098188258,0.9121900826446281
97,0.20826446196018172,0.9120092975206612,0.21669607933395166,0.9105371900826447
98,0.20873153510172504,0.9122159090909091,0.21060494837189508,0.9111570247933884
99,0.2080134880074785,0.9130423553719008,0.2173406218447961,0.9086776859504132
100,0.20867914665829052,0.9121384297520662,0.21148191902263105,0.9106404958677686
101,0.20720586668977067,0.9131973140495868,0.22425750373316206,0.9050619834710744
102,0.20810435659382953,0.9129648760330579,0.20902320158875679,0.9127066115702479
103,0.20879004139545534,0.9135072314049587,0.209573251772518,0.9112603305785124
104,0.20669338910047674,0.9140495867768595,0.20991285485177,0.9131198347107438
105,0.2081756475666338,0.9127324380165289,0.20950527834005592,0.9120867768595041
106,0.20732843447322688,0.9135847107438017,0.20912381807142053,0.909400826446281
107,0.20751894568978263,0.9134814049586777,0.20943050357428464,0.9138429752066116
108,0.20600791736082597,0.9134297520661157,0.21244088263551067,0.912396694214876
109,0.20674416915444302,0.9139979338842975,0.21102484890744705,0.9107438016528926
110,0.2063262131711668,0.9141787190082644,0.20820089696852628,0.9143595041322314
111,0.20727545527879856,0.9138429752066116,0.20743131997171513,0.9146694214876033
112,0.20673248328206953,0.9136621900826446,0.2067631165104464,0.9149793388429752
113,0.2059135948823503,0.9140754132231405,0.2074671793082529,0.9140495867768595
114,0.20554098006614968,0.9160898760330578,0.21730188697822822,0.9125
115,0.2068638161009501,0.9136363636363637,0.20855425731702285,0.9099173553719008
116,0.2067929736777278,0.9147210743801653,0.20782420960339634,0.9132231404958677
117,0.20561625988276536,0.9147469008264463,0.2091440343167171,0.9126033057851239
118,0.20488757374119168,0.915650826446281,0.22074454202632274,0.9101239669421488
119,0.20565899728743497,0.9146435950413223,0.20603901761129867,0.9134297520661157
120,0.20506290066833338,0.9146177685950413,0.2056896225726309,0.9137396694214877
121,0.20570335984230043,0.9151601239669421,0.20661937306242542,0.9139462809917356
122,0.20446209083657618,0.9159865702479338,0.20557954289203834,0.9144628099173554
123,0.20529197169975802,0.915599173553719,0.21717294737819798,0.9083677685950413
124,0.20528043785617373,0.9144628099173554,0.207384126368633,0.9148760330578513
125,0.2051706383420416,0.9150051652892562,0.20488003140146083,0.9144628099173554
126,0.20535634685276954,0.9140237603305785,0.2155951717175728,0.912396694214876
127,0.20469475145921234,0.9158057851239669,0.2084986849264665,0.9133264462809917
128,0.2033043107587444,0.9167097107438017,0.21093816395140877,0.9134297520661157
129,0.20472844648829178,0.9152892561983471,0.20591042746197094,0.9141528925619835
130,0.20398525022401298,0.9160640495867769,0.21047801611837277,0.9088842975206611
131,0.2049202159170277,0.9155475206611571,0.20523401592388626,0.9143595041322314
132,0.2032831911582592,0.9164256198347107,0.21051137112388926,0.9101239669421488
133,0.20352285676135504,0.9155475206611571,0.20548211422340928,0.9164256198347107
134,0.202614879201759,0.9161673553719009,0.20513997688766353,0.9138429752066116
135,0.20343761803690066,0.9167355371900826,0.20819162007205744,0.9121900826446281
136,0.20268916782022509,0.9160898760330578,0.20592330566122513,0.9136363636363637
137,0.20241357389806716,0.9165289256198347,0.20481504652618376,0.9161157024793388
138,0.20356082834980704,0.9161157024793388,0.21159472490145156,0.9084710743801653
139,0.20199423521018225,0.9178202479338843,0.20355696604271564,0.9151859504132231
140,0.2029636720611044,0.9163997933884298,0.20569858519006368,0.9143595041322314
141,0.2024451551604862,0.9168388429752066,0.21292074339941514,0.9083677685950413
142,0.2028508034496268,0.9159090909090909,0.21122569431943342,0.9112603305785124
143,0.20333072772203398,0.9161673553719009,0.2059134542942047,0.9142561983471075
144,0.2038118924422205,0.9161415289256198,0.23318195526511215,0.9071280991735537
145,0.20145598646284135,0.9172778925619834,0.20736620576421091,0.9140495867768595
146,0.20218638336855518,0.9176652892561984,0.20544793923531682,0.9167355371900826
147,0.20167593217093097,0.9178202479338843,0.20891019741365732,0.9106404958677686
148,0.20186154062836623,0.9169679752066116,0.21010963291176094,0.9121900826446281
149,0.20168559431783423,0.9167097107438017,0.21368483898560864,0.9099173553719008
150,0.2010371367916588,0.9181043388429752,0.20314658106851183,0.9172520661157024
