Epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
34,0.20275089621913334,0.9174070247933884,0.18470430728817774,0.9234504132231405
35,0.20287677749129365,0.9181559917355372,0.1849848902915135,0.9237603305785124
36,0.2023784202115595,0.9173811983471074,0.1918770929013402,0.9222107438016529
37,0.197688582644236,0.9196797520661157,0.1874307296985437,0.9228305785123967
38,0.200957529111342,0.9176136363636364,0.18645052289174607,0.9274793388429752
39,0.19948207260040213,0.9192923553719008,0.18244098927363878,0.925103305785124
40,0.19595605660199134,0.9204287190082645,0.18847731617856617,0.9225206611570248
41,0.19729065052733932,0.9199896694214876,0.18037857974856353,0.928099173553719
42,0.1974808621258775,0.9199896694214876,0.1845754534252419,0.9258264462809918
43,0.19873193211791929,0.9191890495867768,0.1808175220469798,0.9273760330578512
44,0.19693316638100244,0.9199638429752066,0.1988413025771291,0.9179752066115703
45,0.1977302379352002,0.9194989669421487,0.18421353594330717,0.9248966942148761
46,0.19628708823160693,0.9208677685950413,0.19138993248959218,0.9213842975206612
47,0.19375242003478294,0.9206611570247933,0.19015312576589505,0.9226239669421488
48,0.19499678090214728,0.9205578512396694,0.1799545613694782,0.9262396694214876
49,0.19285295763291604,0.9224431818181819,0.17816058074639848,0.9309917355371901
50,0.19337331466684657,0.9215909090909091,0.18164281968242865,0.9266528925619835
51,0.19219157002435241,0.921720041322314,0.18181490622276117,0.9261363636363636
52,0.19377365549487516,0.9214617768595041,0.18109027388667273,0.9266528925619835
53,0.19158115934980802,0.9228822314049587,0.1760354339583846,0.931095041322314
54,0.18980349094783963,0.9223657024793388,0.18152100867476345,0.9238636363636363
55,0.19189929991098476,0.9225981404958677,0.17562098012975424,0.9294421487603306
56,0.18946766530679277,0.9237086776859504,0.18951591391208744,0.9212809917355372
57,0.19159068364865522,0.9222107438016529,0.17718163694231964,0.9299586776859504
58,0.19017271608853142,0.9224948347107438,0.1788385644678242,0.9260330578512397
59,0.18989993154017393,0.9232179752066115,0.19015467652112,0.9253099173553719
60,0.18908964976175757,0.9231404958677686,0.17655305187564252,0.9274793388429752
61,0.18823887008157644,0.9237861570247934,0.17599985365532647,0.9283057851239669
62,0.1893697428740253,0.9227530991735537,0.18290504145720773,0.9293388429752066
63,0.18726119459414284,0.9238636363636363,0.18025804282712543,0.9289256198347108
64,0.18777555696481515,0.9243026859504132,0.18269322512070996,0.9255165289256199
65,0.18557432867155588,0.9239669421487603,0.1863843030180813,0.9222107438016529
66,0.18616780934254984,0.924922520661157,0.1807125393024161,0.9275826446280991
67,0.18339154538044258,0.9267561983471074,0.17550361250057694,0.9298553719008265
68,0.18536376893397205,0.9241735537190082,0.18161363279031328,0.9275826446280991
69,0.18494247010916717,0.9252324380165289,0.17503238455815748,0.9297520661157025
70,0.18498263284564018,0.9248708677685951,0.18552004657993632,0.9230371900826446
71,0.18400632498924396,0.925,0.17436802902004936,0.9302685950413223
72,0.1833179274127503,0.925103305785124,0.17561057431638732,0.9324380165289257
73,0.18125160925151887,0.9256973140495868,0.1851007982472743,0.9282024793388429
74,0.18266142539002678,0.9266528925619835,0.1739122020311592,0.9297520661157025
75,0.18185034210154832,0.9270661157024793,0.17111540441670695,0.9337809917355372
76,0.18209904182302064,0.9243543388429752,0.17545846737613363,0.9285123966942149
77,0.18258834118562298,0.9254132231404959,0.17093507613032316,0.9340909090909091
78,0.17959004983552232,0.928021694214876,0.17688330948845415,0.927995867768595
79,0.18130270806102713,0.9262138429752066,0.17515605998433326,0.9314049586776859
80,0.17837695681974908,0.9269886363636364,0.16873829677577845,0.9333677685950413
81,0.18006879857872143,0.9275826446280991,0.1695921788038301,0.9319214876033057
82,0.18057339336138126,0.9270661157024793,0.18856460104796513,0.9206611570247933
83,0.1802135663522669,0.9271952479338843,0.16974032082833534,0.9324380165289257
84,0.17903195572786096,0.9264204545454545,0.17275226933897034,0.9301652892561983
85,0.17909378950630336,0.9288481404958677,0.17408497929573058,0.9304752066115702
86,0.1774165712604838,0.928279958677686,0.16849683850757347,0.9331611570247934
87,0.1783534777004364,0.9277117768595041,0.16871499929053724,0.9322314049586777
88,0.17675999244752008,0.9277634297520662,0.16937765796815069,0.9305785123966942
89,0.17859470292556384,0.9270661157024793,0.1812538342535003,0.9235537190082644
90,0.17666355324678185,0.9283316115702479,0.17220365237598576,0.9306818181818182
91,0.17649399043361017,0.9286673553719008,0.17039088402405259,0.931198347107438
92,0.17549120620016223,0.928125,0.16941894046531236,0.9334710743801653
93,0.1768475815592226,0.9293130165289256,0.17816036735191818,0.9274793388429752
94,0.17567843975853328,0.9291838842975206,0.1717163424353954,0.9294421487603306
95,0.17585556650580453,0.9291064049586777,0.17404926980822538,0.9297520661157025
96,0.17706099191049407,0.9274018595041322,0.1651797418259392,0.9356404958677685
97,0.17670593679813315,0.928409090909091,0.1658398634638668,0.9352272727272727
98,0.17273254737504257,0.9306301652892562,0.1639912010963298,0.9363636363636364
99,0.17612238599618604,0.9282283057851239,0.17089860301372434,0.9325413223140496
100,0.17322509786314216,0.9296229338842975,0.17216549971379524,0.9319214876033057
101,0.17398068286047494,0.9301911157024794,0.16712370239013483,0.9325413223140496
102,0.17440003632637094,0.9295712809917356,0.16796690799480626,0.9340909090909091
103,0.17182608653506465,0.9294938016528925,0.16832161053153108,0.9347107438016529
104,0.1704929712821137,0.931120867768595,0.1671034965879661,0.9345041322314049
105,0.17152561310771083,0.9305526859504132,0.16677260546644856,0.9332644628099174
106,0.171118366398102,0.9316890495867769,0.16456414887235185,0.9334710743801653
107,0.17028404477952927,0.9300103305785123,0.16877901354604516,0.9304752066115702
108,0.17076658157647148,0.9296745867768595,0.17141852354215195,0.9286157024793389
109,0.17030193600033924,0.9296229338842975,0.16811883158920224,0.9303719008264463
110,0.16838383568096751,0.9323605371900826,0.17334144551399325,0.9338842975206612
111,0.1694271116586756,0.931482438016529,0.16973079176973704,0.9351239669421487
112,0.16841965833725023,0.9307851239669421,0.1708780447313608,0.9288223140495868
113,0.16798219645688356,0.9326446280991736,0.16314738237660778,0.9345041322314049
114,0.16982660007255138,0.93125,0.17052664670569836,0.9302685950413223
115,0.1695916871825033,0.9314307851239669,0.16556633895586345,0.9331611570247934
116,0.1663500241288715,0.9324638429752066,0.16222924410311643,0.9358471074380166
117,0.1692042263086177,0.9314049586776859,0.16794601814313367,0.9298553719008265
118,0.1650171919302507,0.9329545454545455,0.16456842402781338,0.9335743801652893
119,0.16835478094121642,0.9317665289256198,0.15999455348519254,0.9388429752066115
120,0.1645764715415387,0.9329545454545455,0.1623873196603838,0.9387396694214876
121,0.16464032665018208,0.9332128099173553,0.16841552471819002,0.9295454545454546
122,0.16511614722284404,0.9327479338842976,0.168672544601535,0.9293388429752066
123,0.16626556465817877,0.9323605371900826,0.16458097267742,0.9321280991735538
124,0.1673778934850673,0.931456611570248,0.15968796463052104,0.9348140495867768
125,0.1631440303296097,0.9339876033057851,0.16060575530056126,0.9359504132231405
126,0.16655750354705764,0.9331353305785124,0.16935213227902562,0.9302685950413223
127,0.16540617565970775,0.9323863636363636,0.15699308349573907,0.9371900826446281
128,0.1648136474684743,0.9345041322314049,0.16490666856450484,0.9349173553719008
129,0.1632670296864076,0.934168388429752,0.16911890905750684,0.9352272727272727
130,0.16435238220228637,0.9332128099173553,0.16279562731419714,0.9345041322314049
131,0.16353439979316775,0.9333677685950413,0.1732692667275421,0.9333677685950413
132,0.16328772254719223,0.9340909090909091,0.16185930652066696,0.9346074380165289
133,0.16545905443139314,0.9319214876033057,0.1579918762869086,0.9364669421487604
134,0.1624773180804962,0.9345041322314049,0.1640588690180424,0.9340909090909091
135,0.16362876085456737,0.9342200413223141,0.15581513557059706,0.9379132231404959
136,0.1642894006280367,0.934168388429752,0.16164473630180043,0.9345041322314049
137,0.16091858099930542,0.9356404958677685,0.15671092013189616,0.9397727272727273
138,0.16316508506694116,0.9346849173553718,0.16474212555845907,0.9330578512396694
139,0.16161169676987594,0.9353305785123966,0.16561754764604175,0.9333677685950413
140,0.15960040633097167,0.9357696280991735,0.15718759857426004,0.9382231404958677
141,0.16209996884519404,0.9351239669421487,0.1682716849914267,0.9334710743801653
142,0.1606554347744658,0.9357954545454545,0.15892884546567587,0.9366735537190083
143,0.16089372155218085,0.9355630165289256,0.17053478532586216,0.9298553719008265
144,0.1592644225467335,0.9352789256198347,0.15441595648438478,0.9389462809917355
145,0.16003036737318865,0.9356146694214876,0.15694940188699516,0.9369834710743802
146,0.15960256320632193,0.9350981404958678,0.16063564291670301,0.9365702479338843
147,0.1615512122977371,0.9352789256198347,0.1540252059944405,0.9391528925619834
148,0.15974758449664786,0.9358212809917356,0.15781434767009797,0.9368801652892562
149,0.16004021966999227,0.9351756198347108,0.16150796435588646,0.9387396694214876
150,0.15879549887801006,0.9352272727272727,0.15181130998390766,0.9418388429752066
